endDate,value
2017-07-18,3.6063861
2017-07-19,3.59630702
2017-07-20,5.383443269999999
2017-07-21,2.8131309900000003
2017-07-22,8.420759649999997
2017-07-23,1.5574729699999998
2017-07-24,9.256345459999999
2017-07-25,4.216356060000001
2017-07-26,3.5356141299999995
2017-07-27,3.38379001
2017-07-28,11.227464987000001
2017-07-29,4.397847409999999
2017-07-30,1.14204804
2017-07-31,2.749960259999999
2017-08-01,2.4073941399999996
2017-08-02,8.23192845
2017-08-03,2.9431343
2017-08-04,11.06529219
2017-08-05,5.839151342000002
2017-08-06,1.73884816
2017-08-07,8.0314002
2017-08-08,3.92040316
2017-08-09,9.56478643
2017-08-10,4.29967599
2017-08-11,8.22855119
2017-08-12,4.13799747
2017-08-13,3.16885437
2017-08-14,0.41140416
2017-08-15,4.190870100000001
2017-08-16,8.903645540000001
2017-08-17,2.4523671799999995
2017-08-18,10.523150910000002
2017-08-19,2.85839527
2017-08-20,1.44409568
2017-08-21,3.1052976200000004
2017-08-22,6.0277793399999995
2017-08-23,9.529614340000002
2017-08-24,3.9287786500000013
2017-08-25,2.556231625
2017-08-26,4.761347210000001
2017-08-27,2.64903739
2017-08-28,8.456641690000001
2017-08-29,3.25203076
2017-08-30,3.6639626000000005
2017-08-31,4.675756383000001
2017-09-01,3.18260056
2017-09-02,0.73668173
2017-09-03,0.0492042
2017-09-04,3.6578210299999996
2017-09-05,2.46418841
2017-09-06,2.782213520000001
2017-09-07,0.7829378899999999
2017-09-08,8.49660031
2017-09-09,3.74509655
2017-09-10,1.69412855
2017-09-11,2.3762795100000003
2017-09-12,3.76532857
2017-09-13,3.216426539999999
2017-09-14,3.82186626
2017-09-15,2.78111038
2017-09-16,3.6117358199999994
2017-09-17,6.531540330000002
2017-09-18,3.8554968600000006
2017-09-19,2.456459630000001
2017-09-20,11.00793246
2017-09-21,3.6433446000000003
2017-09-22,7.247019069999999
2017-09-23,5.061673049999998
2017-09-24,7.111900149999999
2017-09-25,2.7607440000000003
2017-09-26,8.220756999999999
2017-09-27,4.0645999999999995
2017-09-28,4.64447
2017-09-29,8.522659999999998
2017-09-30,3.0241657
