endDate,value,Date,isTrip
2015-07-03,5.0382187220000025,,False
2015-07-04,3.490469563,,False
2015-07-05,2.75393106,,False
2015-07-06,3.2235397640000003,,False
2015-07-07,11.429485726,,False
2015-07-08,3.887140251,,False
2015-07-09,2.927955015,,False
2015-07-10,2.4513508130000004,,False
2015-07-11,2.114266643,,False
2015-07-12,10.441030578,,False
2015-07-13,5.211847689999999,,False
2015-07-14,9.855674303999999,,False
2015-07-15,3.1117426020000005,,False
2015-07-16,3.147227258,,False
2015-07-17,14.671709703,,False
2015-07-18,2.079352864,,False
2015-07-19,0.006064231,,False
2015-07-20,10.352725915,,False
2015-07-21,2.1688987710000003,,False
2015-07-22,9.55334179,,False
2015-07-23,3.039026312,,False
2015-07-24,3.9955327609999993,,False
2015-07-25,0.8638938209999999,,False
2015-07-26,0.92230596,,False
2015-07-27,2.562804725000001,,False
2015-07-28,10.245034424,,False
2015-07-29,3.1122290089999995,,False
2015-07-30,4.764102968,,False
2015-07-31,10.133322753999998,,False
2015-08-01,1.3984900969999998,,False
2015-08-02,12.31810378,,False
2015-08-03,0.24384066499999996,,False
2015-08-04,2.3013941199999994,,False
2015-08-05,8.411107800000002,,False
2015-08-06,3.1152874479999983,,False
2015-08-07,10.762703899000002,,False
2015-08-08,4.187925793,,False
2015-08-09,4.8492861860000005,,False
2015-08-10,3.7007000719999987,,False
2015-08-11,3.170164878,,False
2015-08-12,10.301693559999997,,False
2015-08-13,3.2012826839999997,,False
2015-08-14,10.189199227000001,,False
2015-08-15,4.316442159999999,,False
2015-08-16,2.12313452,,False
2015-08-17,8.871463015,,False
2015-08-18,2.7670306170000005,,False
2015-08-19,2.8011551829999988,,False
2015-08-20,10.255236310000004,,False
2015-08-21,3.2101986270000005,,False
2015-08-22,3.655529604,,False
2015-08-23,3.374615716,2015-08-23,True
2015-08-24,5.160805536000001,2015-08-24,True
2015-08-25,4.661208607,2015-08-25,True
2015-08-26,6.011335975,2015-08-26,True
2015-08-27,8.073551511999996,2015-08-27,True
2015-08-28,13.111097731,2015-08-28,True
2015-08-29,8.483204622,2015-08-29,True
2015-08-30,7.753858996000003,2015-08-30,True
2015-08-31,1.472272079,,False
2015-09-01,2.9038736089999984,,False
2015-09-02,3.0093624910000014,,False
2015-09-03,3.5711609890000005,,False
2015-09-04,4.486711207000001,,False
2015-09-05,4.74234737,,False
2015-09-06,7.806454392999997,,False
2015-09-07,3.4427084800000003,,False
2015-09-08,3.0877438210000014,,False
2015-09-09,10.139836118999996,,False
2015-09-10,3.0859272849999995,,False
2015-09-11,3.1592179540000003,,False
2015-09-12,5.615521344000001,,False
2015-09-13,0.960394491,,False
2015-09-14,10.541733321999995,,False
2015-09-15,4.299246574,,False
2015-09-16,3.5653926090000008,,False
2015-09-17,5.119434282,,False
2015-09-18,2.558991946,,False
2015-09-19,11.792466528,,False
2015-09-20,1.1592264680000002,,False
2015-09-21,3.8185463979999983,,False
2015-09-22,9.704598973,,False
2015-09-23,3.582903509999998,,False
2015-09-24,4.648007517999998,,False
2015-09-25,2.761252238000001,,False
2015-09-26,4.3797769120000005,,False
2015-09-27,2.488213146,,False
2015-09-28,2.8867504540000004,,False
2015-09-29,3.634990334,,False
2015-09-30,10.147560471,,False
2015-10-01,4.786053355,,False
2015-10-02,2.4360960419999995,,False
2015-10-03,3.757974936,,False
2015-10-04,7.243334129999999,,False
2015-10-05,3.1991030679999994,,False
2015-10-06,3.064946988,,False
2015-10-07,9.165333067999999,,False
2015-10-08,2.865446121,,False
2015-10-09,2.989712813,,False
2015-10-10,1.0717045719999998,,False
2015-10-11,,,False
2015-10-12,3.0823437099999995,,False
2015-10-13,4.719902878000001,,False
2015-10-14,1.2641438919999997,,False
2015-10-15,3.0288442449999997,,False
2015-10-16,2.3314975710000003,,False
2015-10-17,3.0717854850000004,,False
2015-10-18,0.6104448619999999,,False
2015-10-19,8.763122946000001,,False
2015-10-20,3.0074886069999995,,False
2015-10-21,2.9507906260000003,,False
2015-10-22,3.459803979,,False
2015-10-23,11.240103501999998,,False
2015-10-24,0.17516138,,False
2015-10-25,1.4965313559999998,,False
2015-10-26,0.8894494299999999,,False
2015-10-27,9.007021969999998,,False
2015-10-28,2.199606625,,False
2015-10-29,2.6526637459999995,,False
2015-10-30,3.9899123980000013,,False
2015-10-31,0.05833915000000001,,False
2015-11-01,2.6424595600000003,,False
2015-11-02,5.034509376,,False
2015-11-03,10.224824672,,False
2015-11-04,2.7126718789999997,,False
2015-11-05,2.8265395499999992,,False
2015-11-06,10.970976013999998,,False
2015-11-07,2.273170024,,False
2015-11-08,0.01878843,,False
2015-11-09,2.9161765549999994,,False
2015-11-10,8.367174814,,False
2015-11-11,3.3563540029999985,,False
2015-11-12,1.9902259810000005,,False
2015-11-13,3.419104073,,False
2015-11-14,2.76003071,,False
2015-11-15,1.6211443900000004,,False
2015-11-16,8.934526991000002,,False
2015-11-17,3.095966662,,False
2015-11-18,3.7331016589999986,,False
2015-11-19,3.817344287,,False
2015-11-20,12.090227637999993,,False
2015-11-21,1.7879729449999997,,False
2015-11-22,6.644854137,,False
2015-11-23,3.662055615,,False
2015-11-24,2.2567116169999997,,False
2015-11-25,10.895827602,,False
2015-11-26,2.752043977,,False
2015-11-27,2.9365246229999995,,False
2015-11-28,12.132449567000004,,False
2015-11-29,3.4070027029999985,2015-11-29,True
2015-11-30,4.3716234069999995,2015-11-30,True
2015-12-01,4.0379769570000015,2015-12-01,True
2015-12-02,3.83860455,2015-12-02,True
2015-12-03,5.324408687000001,2015-12-03,True
2015-12-04,8.439992893999998,2015-12-04,True
2015-12-05,6.048543162999997,2015-12-05,True
2015-12-06,0.7817433100000001,,False
2015-12-07,8.84185707,,False
2015-12-08,2.40888215,,False
2015-12-09,3.2237596340000008,,False
2015-12-10,8.506071366999999,,False
2015-12-11,4.131414963000001,,False
2015-12-12,2.9721423160000002,,False
2015-12-13,11.070614099,,False
2015-12-14,2.550149765,,False
2015-12-15,3.0352154499999995,,False
2015-12-16,11.013713985000004,,False
2015-12-17,3.7773871170000017,,False
2015-12-18,5.252304070000001,,False
2015-12-19,4.5206559639999995,,False
2015-12-20,0.417913714,,False
2015-12-21,11.17470469,,False
2015-12-22,3.6327438410000004,,False
2015-12-23,11.868278313,,False
2015-12-24,3.43023727,,False
2015-12-25,0.03351459,,False
2015-12-26,0.58422864,,False
2015-12-27,12.407519523999998,,False
2015-12-28,0.2792965,,False
2015-12-29,1.1828162319999995,,False
2015-12-30,6.13357673,,False
2015-12-31,3.342962438,,False
2016-01-01,0.13132245399999998,,False
2016-01-02,6.6723508979999995,,False
2016-01-03,1.0187843600000002,,False
2016-01-04,11.084221265,,False
2016-01-05,4.8873282300000005,,False
2016-01-06,2.5872678330000003,,False
2016-01-07,3.306055623,,False
2016-01-08,,,False
2016-01-09,2.75295159,,False
2016-01-10,0.8009517760000001,,False
2016-01-11,8.712886696,,False
2016-01-12,3.574759606,,False
2016-01-13,3.8172229339999997,,False
2016-01-14,3.9625712930000003,,False
2016-01-15,9.428590970000002,,False
2016-01-16,2.4661549469999997,,False
2016-01-17,,,False
2016-01-18,10.254836883,,False
2016-01-19,3.382426960000001,,False
2016-01-20,2.61614111,,False
2016-01-21,9.257962283,,False
2016-01-22,4.093071449999999,,False
2016-01-23,3.800072032000001,,False
2016-01-24,7.006943957000001,,False
2016-01-25,4.0947454180000005,,False
2016-01-26,11.668188122,,False
2016-01-27,1.9339810300000004,,False
2016-01-28,1.04074005,,False
2016-01-29,8.105515933999998,,False
2016-01-30,11.206197990000005,2016-01-30,True
2016-01-31,3.7607655330000007,2016-01-31,True
2016-02-01,5.992260420999997,2016-02-01,True
2016-02-02,3.90292925,2016-02-02,True
2016-02-03,5.4615638350000015,2016-02-03,True
2016-02-04,8.730793745000001,2016-02-04,True
2016-02-05,10.346102393000004,2016-02-05,True
2016-02-06,3.7642173899999993,2016-02-06,True
2016-02-07,1.2229091280000002,,False
2016-02-08,8.717176627999999,,False
2016-02-09,3.0418827319999995,,False
2016-02-10,9.833732293999999,,False
2016-02-11,3.6063845800000007,,False
2016-02-12,4.211720567,,False
2016-02-13,13.080729067000005,,False
2016-02-14,2.5845253500000003,,False
2016-02-15,3.0438809420000004,,False
2016-02-16,9.212547887999998,,False
2016-02-17,2.9760524429999995,,False
2016-02-18,3.2528959550000005,,False
2016-02-19,13.543778965000005,2016-02-19,True
2016-02-20,3.87057921,2016-02-20,True
2016-02-21,5.267582307999998,2016-02-21,True
2016-02-22,6.986576346999997,2016-02-22,True
2016-02-23,10.109172116000002,2016-02-23,True
2016-02-24,5.435163259999998,,False
2016-02-25,3.6928261719999997,,False
2016-02-26,3.852372868,,False
2016-02-27,9.383434497999998,,False
2016-02-28,3.0904750069999998,,False
2016-02-29,8.970245806000001,,False
2016-03-01,5.398399595999999,,False
2016-03-02,9.361511118000005,,False
2016-03-03,3.3348812380000004,,False
2016-03-04,3.144939939,,False
2016-03-05,2.452897316,,False
2016-03-06,0.96514615,,False
2016-03-07,10.316453608000002,,False
2016-03-08,4.843059356000001,,False
2016-03-09,10.529866765,,False
2016-03-10,3.656207914,,False
2016-03-11,1.2935214740000005,,False
2016-03-12,10.773532889999998,,False
2016-03-13,4.566961860000001,,False
2016-03-14,4.407282995999999,,False
2016-03-15,0.04480399,,False
2016-03-16,9.542618009999998,,False
2016-03-17,1.0935283969999998,,False
2016-03-18,10.718703106,,False
2016-03-19,3.4669193600000003,,False
2016-03-20,0.60459742,,False
2016-03-21,9.543953792,,False
2016-03-22,4.246617597,,False
2016-03-23,9.252400063,,False
2016-03-24,4.197764519999998,,False
2016-03-25,5.0785270959999975,,False
2016-03-26,15.71035914,,False
2016-03-27,0.6727452999999999,,False
2016-03-28,4.5300701000000005,,False
2016-03-29,8.5715539,,False
2016-03-30,3.0807737800000004,,False
2016-03-31,9.54702849,,False
2016-04-01,3.5536286499999994,,False
2016-04-02,1.2238093,,False
2016-04-03,6.0333033600000014,,False
2016-04-04,3.371086569999999,,False
2016-04-05,0.94010335,,False
2016-04-06,2.8991562,,False
2016-04-07,3.4788652999999994,,False
2016-04-08,3.80863176,,False
2016-04-09,2.6377975800000004,,False
2016-04-10,2.58465749,,False
2016-04-11,8.892292679999997,,False
2016-04-12,2.2863077,,False
2016-04-13,8.56416241,,False
2016-04-14,2.71536923,,False
2016-04-15,2.71688898,,False
2016-04-16,5.003514649999999,,False
2016-04-17,4.5758667,,False
2016-04-18,2.34293786,,False
2016-04-19,1.09229947,,False
2016-04-20,3.34499424,,False
2016-04-21,2.8067884500000013,,False
2016-04-22,3.0835920600000004,,False
2016-04-23,4.58291857,,False
2016-04-24,0.76390447,,False
2016-04-25,9.63492138,,False
2016-04-26,3.1117687500000013,,False
2016-04-27,8.491025910000001,,False
2016-04-28,2.49023556,,False
2016-04-29,5.143422659999999,,False
2016-04-30,2.57496359,,False
2016-05-01,1.40665586,,False
2016-05-02,8.885786540000002,,False
2016-05-03,2.65446384,,False
2016-05-04,9.16120504,,False
2016-05-05,2.7408137099999994,,False
2016-05-06,2.6857054900000006,,False
2016-05-07,8.19311353,,False
2016-05-08,3.8311579,,False
2016-05-09,2.30962196,,False
2016-05-10,10.03494544,,False
2016-05-11,2.8001959400000005,,False
2016-05-12,2.8635056599999986,,False
2016-05-13,11.84003106,,False
2016-05-14,3.1545035199999987,,False
2016-05-15,3.8431622,,False
2016-05-16,3.8101304,,False
2016-05-17,8.28044607,,False
2016-05-18,2.61983535,,False
2016-05-19,4.24282827,,False
2016-05-20,8.30905273,,False
2016-05-21,4.06981658,,False
2016-05-22,5.483167390000002,,False
2016-05-23,1.94623262,,False
2016-05-24,10.7902653,,False
2016-05-25,3.1511756400000004,,False
2016-05-26,2.9321223200000004,,False
2016-05-27,3.5344241900000006,,False
2016-05-28,8.980371179999997,,False
2016-05-29,3.79939065,,False
2016-05-30,2.07935537,,False
2016-05-31,9.092961,,False
2016-06-01,4.1486949,,False
2016-06-02,4.262948889999999,,False
2016-06-03,11.726295400000005,,False
2016-06-04,2.3224725200000003,,False
2016-06-05,2.69421708,,False
2016-06-06,1.2128671999999998,,False
2016-06-07,3.72419081,,False
2016-06-08,13.238990509999995,,False
2016-06-09,3.02972289,,False
2016-06-10,10.92469987,,False
2016-06-11,2.4619411399999995,,False
2016-06-12,4.420777050000002,,False
2016-06-13,3.689477500000001,,False
2016-06-14,9.30201895,,False
2016-06-15,3.184192519999999,,False
2016-06-16,9.40659622,,False
2016-06-17,3.53448463,,False
2016-06-18,2.8059221600000006,,False
2016-06-19,13.50701599,,False
2016-06-20,5.391279430000001,,False
2016-06-21,9.077900917000001,,False
2016-06-22,5.962260960000001,,False
2016-06-23,2.57366965,,False
2016-06-24,10.537047780000002,,False
2016-06-25,3.0914067210000007,2016-06-25,True
2016-06-26,1.14601134,2016-06-26,True
2016-06-27,2.70366939,2016-06-27,True
2016-06-28,2.776329447,2016-06-28,True
2016-06-29,8.958558199999999,,False
2016-06-30,2.72786562,,False
2016-07-01,2.3894064,,False
2016-07-02,10.767006199999999,,False
2016-07-03,3.122207073,,False
2016-07-04,4.13648223,,False
2016-07-05,8.542378150000003,,False
2016-07-06,3.1017372300000012,,False
2016-07-07,9.38101241,,False
2016-07-08,4.233205300000002,,False
2016-07-09,1.36245569,,False
2016-07-10,2.3622010400000004,,False
2016-07-11,2.77615358,,False
2016-07-12,9.684474959999998,,False
2016-07-13,3.177699,,False
2016-07-14,7.593102737,,False
2016-07-15,2.41277908,,False
2016-07-16,6.005013090000002,,False
2016-07-17,1.3241403499999995,,False
2016-07-18,10.141772220000002,,False
2016-07-19,8.44014407,,False
2016-07-20,9.2340597,,False
2016-07-21,3.1275899,,False
2016-07-22,3.4672766700000013,,False
2016-07-23,5.0113701100000005,,False
2016-07-24,3.6248823399999988,,False
2016-07-25,9.8784701,,False
2016-07-26,3.53658588,,False
2016-07-27,9.05435829,,False
2016-07-28,2.7026641500000004,,False
2016-07-29,4.9653973,,False
2016-07-30,3.951394,,False
2016-07-31,2.45305354,,False
2016-08-01,1.37954941,,False
2016-08-02,2.5514762500000003,,False
2016-08-03,9.642117313,,False
2016-08-04,5.079325309999999,,False
2016-08-05,2.9550202100000003,,False
2016-08-06,13.64411878,,False
2016-08-07,2.4845958400000003,,False
2016-08-08,3.3035830099999988,,False
2016-08-09,7.254902590000001,,False
2016-08-10,7.4277757699999984,,False
2016-08-11,5.020862848999999,2016-08-11,True
2016-08-12,3.41679628,2016-08-12,True
2016-08-13,5.89291237,2016-08-13,True
2016-08-14,2.86178734,2016-08-14,True
2016-08-15,4.9585235999999995,2016-08-15,True
2016-08-16,2.98304451,2016-08-16,True
2016-08-17,8.906905119999998,,False
2016-08-18,3.5925191500000007,,False
2016-08-19,2.4678826000000003,,False
2016-08-20,0.97914731,,False
2016-08-21,0.7815852,,False
2016-08-22,2.3245484,,False
2016-08-23,8.475674040000001,,False
2016-08-24,4.1650303000000015,,False
2016-08-25,9.80292221,,False
2016-08-26,4.895946160000001,,False
2016-08-27,0.44570249999999995,,False
2016-08-28,3.79568396,,False
2016-08-29,8.398134477000001,,False
2016-08-30,3.4222762839999987,,False
2016-08-31,5.06067457,,False
2016-09-01,2.995571937,,False
2016-09-02,9.77480641,,False
2016-09-03,3.543391299999999,,False
2016-09-04,1.245318,,False
